4548,SUV,No,12,141092115
4549,Pickup,Yes,11,765985821
4550,Sports Car,No,8,748843840
4551,Pickup,Yes,7,637865867
4552,Pickup,Yes,6,609570914
4553,Minivan,Yes,1,914260873
4554,Minivan,Yes,14,475210113
4555,Pickup,No,7,31330925
4556,SUV,No,18,585235036
4557,SUV,No,12,349272880
4558,Minivan,Yes,8,237521433
4559,Sports Car,No,8,864369519
4560,SUV,No,1,387367603
4561,SUV,No,7,26021761
4562,SUV,No,11,86267624
4563,Van,No,1,922130188
4564,Minivan,No,15,577158477
4565,Pickup,Yes,15,26998285
4566,SUV,No,1,139466754
4567,Minivan,No,12,35177175
4568,Sports Car,No,20,534146705
4569,Sports Car,No,18,43514869
4570,SUV,No,5,88831141
4571,Minivan,No,14,569355786
4572,Minivan,Yes,9,147734705
4573,Van,No,13,175711025
4574,SUV,No,7,840327290
4575,SUV,No,1,798588319
4576,SUV,No,11,415863752
4577,SUV,No,10,385761061
4578,SUV,No,5,462540536
4579,Van,Yes,8,238477449
4580,SUV,No,9,728970413
4581,Panel Truck,Yes,7,88707431
4582,Minivan,Yes,14,710886684
4583,SUV,No,17,28711851
4584,Minivan,No,17,443560829
4585,SUV,No,9,188967241
4586,Minivan,Yes,12,30947636
4587,Panel Truck,Yes,16,574791340
4588,Pickup,No,7,426052953
4589,Sports Car,No,1,600543281
4590,Pickup,Yes,1,404373810
4591,Van,No,8,145122399
4592,Minivan,Yes,11,725791047
4593,Minivan,No,8,567608997
4594,SUV,No,19,228437432
4595,Panel Truck,Yes,1,154162659
4596,Pickup,Yes,9,53836228
4597,Pickup,No,9,75353526
4598,Minivan,Yes,11,933759705
4599,SUV,No,10,319840621
4600,Minivan,Yes,10,36151677
4601,SUV,No,1,830559969
4602,Minivan,No,18,705814454
4603,Van,No,11,967051111
4604,Sports Car,No,1,102318953
4605,Pickup,No,12,548523927
4606,Pickup,No,14,9641557
4607,Sports Car,No,13,80874231
4608,Minivan,No,8,436659487
4609,Minivan,No,8,161886800
4610,Panel Truck,Yes,8,131349512
4611,Van,No,10,20619827
4612,SUV,No,17,741500745
4613,Pickup,Yes,1,140523986
4614,Pickup,No,9,440751985
4615,Sports Car,No,1,855103921
4616,Van,No,11,723208578
4617,SUV,No,8,853243446
4618,Sports Car,No,8,800339580
4619,Minivan,No,1,471666676
4620,Sports Car,No,10,83414099
4621,Minivan,Yes,13,613496561
4622,Panel Truck,No,9,614864796
4623,Sports Car,No,1,498745397
4624,Sports Car,No,8,232047823
4625,SUV,No,10,281687725
4626,Van,Yes,18,859605528
4627,Pickup,No,21,331032762
4628,Minivan,No,14,391850039
4629,Pickup,No,1,181009972
4630,Panel Truck,Yes,1,749630218
4631,Pickup,Yes,1,511865800
4632,Minivan,No,1,307211179
4633,SUV,No,5,199223660
4634,Pickup,Yes,1,637370013
4635,SUV,No,1,792357385
4636,Panel Truck,No,9,112422649
4637,SUV,No,1,698634293
4638,Minivan,No,10,326717591
4639,Panel Truck,No,9,215898178
4640,Minivan,Yes,7,423931148
4641,Pickup,No,9,87950036
4642,SUV,No,11,941381262
4643,Van,No,1,20506772
4644,SUV,No,16,818621338
4645,SUV,No,15,762380453
4646,SUV,No,9,379126545
4647,Pickup,No,7,905237668
4648,Panel Truck,No,2,456623904
4649,SUV,No,8,382628453
4650,Pickup,Yes,11,653092892
4651,Minivan,Yes,8,776858787
4652,Pickup,Yes,1,196020482
4653,Van,Yes,10,908468629
4654,Pickup,No,9,928192801
4655,SUV,No,8,447132659
4656,Minivan,No,19,54859928
4657,Minivan,Yes,14,583681224
4658,Pickup,No,6,70860495
4659,SUV,No,5,869959808
4660,Van,Yes,8,901483470
4661,Panel Truck,No,13,195886848
4662,Van,No,12,621151606
4663,Panel Truck,Yes,19,950752491
4664,Van,Yes,11,549233926
4665,Pickup,No,15,449849353
4666,SUV,No,8,90182794
4667,SUV,No,1,75501953
4668,SUV,No,5,944292474
4669,Minivan,Yes,8,798762607
4670,SUV,No,10,51278489
4671,Pickup,No,15,191413272
4672,SUV,No,6,817481051
4673,Minivan,Yes,8,885890420
4674,SUV,No,8,773444046
4675,SUV,No,5,398527654
4676,SUV,No,8,100237269
4677,SUV,No,20,740230736
4678,SUV,No,18,259617831
4679,Pickup,No,1,615835825
4680,Sports Car,No,1,159215837
4681,SUV,No,13,124037098
4682,SUV,No,9,150908767
4683,Pickup,Yes,1,135249867
4684,Minivan,No,8,859415338
4685,SUV,No,8,817661793
4686,Sports Car,No,6,72838899
4687,SUV,No,7,508922606
4688,SUV,No,8,237445872
4689,SUV,No,5,469358000
4690,Minivan,Yes,14,644038537
4691,SUV,No,7,829532279
4692,SUV,No,1,856972645
4693,SUV,No,20,677522833
4694,Panel Truck,No,15,723949139
4695,SUV,No,12,161052906
4696,Minivan,No,1,992302173
4697,Minivan,No,14,412792711
4698,Panel Truck,No,1,8201951
4699,Panel Truck,Yes,24,499317554
4700,SUV,No,6,563458110
4701,Sports Car,No,1,59659076
4702,Van,Yes,8,752768207
4703,Pickup,No,5,977487393
4704,Minivan,No,9,523925240
4705,Panel Truck,No,8,923843113
4706,Pickup,No,11,837607717
4707,Pickup,No,10,235531258
4708,Minivan,No,1,143403170
4709,Van,Yes,15,783986110
4710,Panel Truck,Yes,15,919540733
4711,SUV,No,8,289611036
4712,Van,No,15,949564585
4713,SUV,No,1,278356812
4714,SUV,No,13,773852602
4715,Minivan,No,1,636913259
4716,Pickup,Yes,17,539484340
4717,SUV,Yes,1,57959644
4718,SUV,No,6,645575851
4719,SUV,No,5,596456214
4720,SUV,No,13,605031175
4721,SUV,Yes,5,518144955
4722,SUV,No,9,860906116
4723,SUV,No,14,549564175
4724,Sports Car,No,1,492688219
4725,SUV,No,11,481089051
4726,SUV,No,15,288495249
4727,Van,Yes,8,218585066
4728,SUV,No,6,322270912
4729,Minivan,No,5,824308257
4730,Pickup,Yes,15,767643193
4731,SUV,No,19,768917365
4732,Minivan,No,10,661723256
4733,Sports Car,No,14,360068553
4734,Pickup,Yes,1,250655555
4735,Van,No,7,684758307
4736,Minivan,Yes,8,404382516
4737,SUV,No,16,457149825
4738,Minivan,Yes,1,456696568
4739,SUV,No,6,831585855
4740,SUV,No,1,475131294
4741,Pickup,Yes,13,964484305
4742,SUV,No,1,618184542
4743,Minivan,Yes,23,852889031
4744,Minivan,Yes,11,360548947
4745,SUV,No,8,759740718
4746,SUV,No,11,312674281
4747,SUV,No,7,218809852
4748,Sports Car,No,16,55524164
4749,Sports Car,No,1,325517636
4750,Minivan,Yes,1,956524459
4751,SUV,No,7,573744666
4752,Minivan,No,11,777389414
4753,SUV,No,7,631762912
4754,Minivan,Yes,1,822317609
4755,Panel Truck,No,10,104947912
4756,Minivan,No,10,861210729
4757,Minivan,No,5,523929782
4758,Minivan,No,17,607814008
4759,Minivan,No,9,737721751
4760,Minivan,Yes,1,407472341
4761,Minivan,Yes,6,447424610
4762,Van,Yes,1,555904577
4763,Minivan,No,1,374904331
4764,SUV,No,1,462719627
4765,Sports Car,No,1,367274019
4766,Minivan,Yes,1,261183678
4767,Pickup,No,13,88501670
4768,Minivan,No,15,605134285
4769,Panel Truck,Yes,10,530069868
4770,Panel Truck,No,3,699346722
4771,SUV,No,6,571391429
4772,Panel Truck,No,10,427771229
4773,Minivan,No,5,153742126
4774,Minivan,No,1,807957827
4775,Pickup,Yes,6,413878027
4776,Van,No,10,478894666
4777,SUV,No,5,117630250
4778,Minivan,Yes,13,184537318
4779,Pickup,No,7,546336138
4780,Panel Truck,No,1,683071326
4781,Pickup,Yes,16,311419250
4782,Minivan,No,8,342755567
4783,Pickup,No,9,12404014
4784,SUV,No,1,197255933
4785,Pickup,No,6,968751232
4786,Minivan,Yes,7,240367305
4787,Minivan,No,19,377003199
4788,Pickup,Yes,1,519603309
4789,Minivan,No,8,869159324
4790,Sports Car,No,1,159682229
4791,SUV,No,19,923336810
4792,Panel Truck,Yes,16,511204008
4793,Minivan,No,1,914662298
4794,Pickup,Yes,1,151495494
4795,Sports Car,No,11,528622589
4796,Van,Yes,14,470664534
4797,Pickup,Yes,10,926900130
4798,Minivan,Yes,4,176116484
4799,SUV,No,9,805276249
4800,SUV,No,12,131080792
4801,SUV,No,12,496808295
4802,SUV,Yes,1,945868698
4803,Minivan,Yes,15,14332275
4804,Sports Car,No,1,799470114
4805,Minivan,Yes,10,44582718
4806,Minivan,No,15,582345812
4807,Minivan,No,9,484990963
4808,Van,Yes,15,25199715
4809,Sports Car,No,11,419681582
4810,SUV,No,11,284137091
4811,Pickup,No,8,668137534
4812,Minivan,Yes,8,42062155
4813,SUV,No,12,804485589
4814,Pickup,No,1,691509478
4815,Panel Truck,No,1,873746806
4816,SUV,Yes,17,554490000
4817,Panel Truck,No,7,552195894
4818,Van,No,1,900452000
4819,SUV,No,1,73823217
4820,Pickup,Yes,9,373747887
4821,Pickup,No,11,883074798
4822,Pickup,No,1,848971280
4823,Sports Car,No,22,267262774
4824,Minivan,Yes,8,882027304
4825,SUV,No,8,298800248
4826,Panel Truck,Yes,5,699659067
4827,Panel Truck,Yes,13,777498837
4828,SUV,No,5,318906935
4829,Minivan,Yes,19,45483753
4830,SUV,No,8,275426485
4831,Sports Car,No,1,757941423
4832,Sports Car,No,1,597820690
4833,SUV,No,8,112400388
4834,Minivan,No,1,521597761
4835,Van,No,8,181575170
4836,Sports Car,No,11,792269001
4837,SUV,No,14,271736842
4838,Van,No,9,259950594
4839,Pickup,No,1,538136251
4840,Minivan,Yes,10,507013806
4841,Van,Yes,22,451766449
4842,SUV,No,10,555695397
4843,Pickup,No,1,399867600
4844,SUV,No,3,393037472
4845,Minivan,Yes,1,496910387
4846,Minivan,No,5,230898119
4847,SUV,No,1,316703824
4848,Panel Truck,Yes,10,686534779
4849,Van,Yes,8,950352670
4850,SUV,No,14,793010743
4851,Van,Yes,18,962106250
4852,SUV,No,6,565148583
4853,Minivan,No,9,284109169
4854,Sports Car,No,1,484973833
4855,Pickup,No,1,621667668
4856,SUV,No,1,276708023
4857,Sports Car,No,19,728106713
4858,Pickup,Yes,8,539819143
4859,Van,Yes,17,710125256
4860,Van,Yes,1,635033439
4861,Pickup,Yes,13,563884496
4862,Minivan,No,10,26285160
4863,Van,Yes,11,637531672
4864,SUV,No,9,337557903
4865,Minivan,No,1,403993158
4866,SUV,No,5,659742958
4867,Pickup,No,9,33602024
4868,Pickup,Yes,9,93868576
4869,Van,Yes,10,474890603
4870,Minivan,Yes,15,230588236
4871,Minivan,Yes,6,989631917
4872,Pickup,No,6,684356943
4873,Minivan,No,17,728976743
4874,Minivan,No,23,325809077
4875,SUV,No,19,795936895
4876,Minivan,Yes,14,155240688
4877,SUV,No,1,386568792
4878,SUV,No,12,629744379
4879,Minivan,No,17,509937039
4880,Van,Yes,12,911091980
4881,Van,No,9,410699921
4882,Van,Yes,15,801260359
4883,Minivan,Yes,12,212055004
4884,Panel Truck,No,8,499834566
4885,Minivan,Yes,8,656567622
4886,Pickup,Yes,7,936978233
4887,Panel Truck,Yes,17,576099599
4888,SUV,No,12,443254130
4889,SUV,No,6,327269371
4890,Pickup,No,9,71826861
4891,Sports Car,No,10,767748589
4892,SUV,No,6,992927524
4893,Van,Yes,13,531749900
4894,Sports Car,No,1,844097212
4895,Pickup,Yes,1,177579308
4896,SUV,No,8,528306130
4897,SUV,No,8,63781530
4898,Minivan,Yes,1,956452578
4899,SUV,No,1,38364306
4900,SUV,No,6,823684694
4901,Minivan,No,8,277086086
4902,Minivan,No,7,751270923
4903,SUV,No,4,83485213
4904,SUV,No,9,592025680
4905,Van,No,4,578571131
4906,Minivan,No,8,376722383
4907,Pickup,No,1,469123359
4908,Minivan,No,17,464936366
4909,Minivan,Yes,8,548740457
4910,Sports Car,No,17,246276984
4911,Pickup,Yes,1,778653455
4912,Minivan,Yes,5,619782889
4913,SUV,No,9,892777955
4914,Minivan,Yes,13,90811904
4915,Sports Car,No,1,16612628
4916,Sports Car,No,1,638742959
4917,Minivan,No,6,825724098
4918,SUV,No,4,337891312
4919,Minivan,Yes,8,487946012
4920,Sports Car,No,10,12986392
4921,SUV,No,1,531858441
4922,Van,Yes,8,593816518
4923,Minivan,Yes,11,653979703
4924,Van,No,18,22768868
4925,Minivan,No,1,986800357
4926,Van,No,1,862263401
4927,SUV,No,13,109837109
4928,Van,No,8,421896035
4929,Panel Truck,No,6,625329608
4930,Minivan,No,13,146613590
4931,SUV,No,13,770232547
4932,Pickup,No,5,434682556
4933,SUV,No,10,304108310
4934,Minivan,No,4,118045457
4935,Minivan,Yes,9,817582283
4936,SUV,No,15,629851275
4937,SUV,No,1,898056884
4938,Minivan,No,4,462823578
4939,Minivan,No,8,786014333
4940,Sports Car,No,1,649487880
4941,Van,Yes,14,280228102
4942,Pickup,Yes,1,495703528
4943,Sports Car,No,11,901859685
4944,Panel Truck,Yes,6,703813576
4945,SUV,No,13,177594902
4946,Minivan,No,7,589095530
4947,Panel Truck,No,1,749524608
4948,SUV,No,18,515235975
4949,SUV,No,13,743343664
4950,Minivan,No,9,709596972
4951,Van,No,12,755108654
4952,Sports Car,No,8,950019533
4953,SUV,No,10,977453384
4954,Minivan,No,12,463389000
4955,Van,No,14,873874991
4956,Panel Truck,Yes,11,593896029
4957,Pickup,No,5,430513091
4958,Minivan,No,1,600333033
4959,SUV,No,4,199954438
4960,Minivan,No,1,895283750
4961,Minivan,Yes,7,320360758
4962,Pickup,Yes,7,487053941
4963,SUV,No,10,435103104
4964,Pickup,No,1,978672879
4965,SUV,No,19,220618661
4966,SUV,No,8,181936727
4967,Minivan,No,14,595903589
4968,SUV,No,9,254668516
4969,SUV,No,1,17740614
4970,Pickup,Yes,1,260444103
4971,Pickup,Yes,16,580354782
4972,Minivan,No,21,521081304
4973,Minivan,Yes,10,687071129
4974,SUV,No,12,26465136
4975,SUV,No,11,262921247
4976,Pickup,No,1,224200408
4977,Minivan,No,20,702751566
4978,Minivan,No,14,63175
4979,Minivan,No,1,764378006
4980,SUV,No,8,623312508
4981,SUV,No,8,462775314
4982,SUV,No,16,860806479
4983,Panel Truck,Yes,17,850775812
4984,SUV,No,7,235241080
4985,SUV,No,6,431463025
4986,Sports Car,No,1,225998780
4987,Panel Truck,No,6,237047675
4988,Minivan,No,1,815983847
4989,SUV,No,11,673194992
4990,Minivan,No,9,747165582
4991,Pickup,No,20,278669113
4992,Minivan,Yes,8,896533861
4993,SUV,No,1,688951353
4994,Sports Car,No,7,402836695
4995,Panel Truck,No,1,496473313
4996,Minivan,No,1,779492973
4997,Panel Truck,Yes,7,757463764
4998,SUV,No,11,438307004
4999,Sports Car,No,5,960482528
5000,Minivan,No,10,591799798
5001,Pickup,Yes,11,28378415
5002,SUV,No,17,750564536
5003,SUV,No,12,76006645
5004,Panel Truck,Yes,1,279092643
5005,Minivan,No,19,511932324
5006,SUV,No,3,959026427
5007,SUV,No,13,149060292
5008,Minivan,No,10,610462742
5009,Van,No,1,210978517
5010,Panel Truck,Yes,9,281621321
5011,SUV,No,14,526540595
5012,SUV,No,1,146842974
5013,Minivan,No,1,687436120
5014,Minivan,Yes,5,723334294
5015,Van,Yes,13,912953961
5016,SUV,No,1,477614477
5017,SUV,No,1,47771022
5018,Pickup,Yes,1,401364122
5019,Pickup,No,5,354955875
5020,Sports Car,No,1,118938894
5021,SUV,No,9,734586550
5022,SUV,No,15,466393960
5023,Pickup,No,1,109954375
5024,Minivan,Yes,10,956338604
5025,Minivan,Yes,13,417888490
5026,SUV,No,9,91447367
5027,Minivan,No,1,680069619
5028,Minivan,No,13,157025396
5029,SUV,No,8,404476742
5030,SUV,No,1,282103360
5031,SUV,No,1,405757241
5032,Minivan,No,7,322263865
5033,Van,Yes,1,774223374
5034,Panel Truck,No,23,732359471
5035,Minivan,Yes,16,521567720
5036,SUV,No,8,364031842
5037,Minivan,Yes,16,906159781
5038,Van,Yes,20,943935041
5039,SUV,No,7,566235505
5040,Sports Car,No,13,721907327
5041,Minivan,No,5,698714681
5042,Van,No,1,132295153
5043,SUV,No,1,834727069
5044,Van,No,1,639459108
5045,Minivan,No,4,918614314
5046,Pickup,No,8,686507687
5047,Minivan,No,8,334174125
5048,SUV,No,7,847136592
5049,Minivan,No,7,811501994
5050,SUV,No,10,511015623
5051,SUV,No,1,422036865
5052,SUV,No,8,281918327
5053,SUV,No,8,118822099
5054,Minivan,No,13,690914603
5055,SUV,No,10,114586827
5056,SUV,No,13,368568096
5057,Pickup,No,13,768881910
5058,Pickup,Yes,6,706181220
5059,Pickup,Yes,1,132564987
5060,Pickup,Yes,10,796551330
5061,Pickup,No,10,523752818
5062,Van,Yes,10,506835216
5063,Minivan,Yes,16,302263778
5064,SUV,No,1,937289055
5065,SUV,No,17,472584024
5066,SUV,No,15,725081018
5067,Pickup,No,10,971834717
5068,SUV,No,7,305245799
5069,Sports Car,No,12,602126522
5070,Minivan,Yes,8,242893246
5071,Panel Truck,Yes,8,698421002
5072,Minivan,No,6,623093701
5073,Minivan,No,10,971388964
5074,Sports Car,No,1,567139121
5075,Sports Car,No,5,470828141
5076,Minivan,No,7,844404167
5077,SUV,No,12,544290336
5078,Pickup,No,13,248632811
5079,Van,Yes,18,883538003
5080,Pickup,Yes,10,222540497
5081,SUV,No,8,918481973
5082,Van,No,1,136288957
5083,Minivan,Yes,1,431652628
5084,Pickup,No,9,131760996
5085,SUV,No,7,438668799
5086,Pickup,No,6,634030352
5087,SUV,No,1,281126580
5088,Minivan,Yes,9,448826071
5089,SUV,No,15,185797662
5090,SUV,No,7,148640155
5091,Pickup,No,11,771506938
5092,Van,Yes,1,533351979
5093,Sports Car,No,21,599858191
5094,SUV,No,13,582432313
5095,Sports Car,No,11,282607316
5096,Minivan,Yes,1,16443898
5097,SUV,No,8,240498951
5098,Sports Car,No,8,691314117
5099,Panel Truck,No,3,648518528
5100,Minivan,Yes,1,996382497
5101,SUV,No,13,527294363
5102,Minivan,No,10,704607119
5103,Panel Truck,Yes,8,729827283
5104,Minivan,No,1,591988159
5105,Minivan,Yes,11,22824315
5106,Sports Car,No,9,280118710
5107,Minivan,No,16,691868040
5108,Pickup,No,1,430706141
5109,Minivan,Yes,9,172751465
5110,Minivan,Yes,8,718607159
5111,SUV,No,12,209164653
5112,Pickup,Yes,6,573637655
5113,SUV,No,16,163178776
5114,Van,Yes,9,589215494
5115,Sports Car,No,8,848872018
5116,Minivan,Yes,1,345352186
5117,Minivan,Yes,8,362882890
5118,Pickup,No,1,835480391
5119,Minivan,Yes,5,979691393
5120,Minivan,Yes,1,304688128
5121,Minivan,No,11,890027308
5122,Panel Truck,Yes,17,167293619
5123,Minivan,No,9,34880842
5124,Minivan,No,13,690735385
5125,Minivan,No,1,754639615
5126,SUV,No,12,517382256
5127,Minivan,Yes,20,740795986
5128,SUV,No,16,984046819
5129,Minivan,Yes,1,823773873
5130,SUV,No,17,59939683
5131,Minivan,No,8,736501721
5132,Sports Car,No,14,541316894
5133,Minivan,Yes,6,543923847
5134,SUV,No,10,964427964
5135,SUV,No,4,998782166
5136,SUV,No,13,88043445
5137,Van,Yes,10,464930104
5138,Pickup,No,14,509128937
5139,Panel Truck,No,1,149932109
5140,Van,Yes,14,317082628
5141,Pickup,No,7,800324371
5142,Sports Car,No,10,523944897
5143,Panel Truck,Yes,10,400158258
5144,SUV,No,1,914885097
5145,Pickup,No,10,454751032
5146,SUV,No,11,483144897
5147,Minivan,No,1,347728998
5148,Panel Truck,No,1,523999067
5149,Van,Yes,10,402500824
5150,Minivan,Yes,9,277664335
5151,SUV,No,7,198110040
5152,Pickup,No,8,510533127
5153,Minivan,Yes,9,270381184
5154,Pickup,No,1,51032585
5155,Pickup,Yes,2,904358378
5156,Sports Car,No,1,808472993
5157,Pickup,No,5,166923425
5158,SUV,No,9,89485818
5159,SUV,No,10,203126113
5160,Van,No,1,553523357
5161,Sports Car,No,1,545891845
5162,Minivan,No,1,377886788
5163,SUV,No,1,848839900
5164,Sports Car,No,1,204460974
5165,Van,No,1,119860783
5166,Sports Car,No,11,667221816
5167,Van,No,18,447265219
5168,Pickup,No,16,545900034
5169,SUV,No,16,617731684
5170,Pickup,No,12,264521133
5171,SUV,No,10,601458149
5172,Minivan,No,17,302484618
5173,Minivan,No,11,755748771
5174,SUV,No,15,222839173
5175,Minivan,No,10,873531931
5176,Sports Car,No,1,765597052
5177,Minivan,No,1,614476228
5178,Sports Car,No,5,225287104
5179,Minivan,Yes,6,67308875
5180,SUV,No,8,387735485
5181,Minivan,Yes,9,50401499
5182,Sports Car,No,11,316455627
5183,Sports Car,No,1,804950145
5184,SUV,No,1,969153938
5185,Minivan,No,10,636212354
5186,Minivan,No,21,172787086
5187,Van,No,8,606664018
5188,SUV,No,11,225655181
5189,Minivan,No,9,867949022
5190,SUV,No,4,117266472
5191,Sports Car,No,4,992907364
5192,SUV,No,1,366654350
5193,SUV,No,18,598624716
5194,Panel Truck,Yes,23,937490597
5195,SUV,No,16,481560203
5196,SUV,No,8,965202401
5197,Minivan,No,13,471142656
5198,SUV,No,1,72137269
5199,Sports Car,No,11,171906815
5200,Minivan,Yes,10,282668276
5201,Minivan,No,10,410305130
5202,Panel Truck,Yes,9,547376272
5203,Pickup,No,12,774160642
5204,SUV,No,11,758730369
5205,Panel Truck,No,18,455274996
5206,Sports Car,No,8,291944911
5207,Sports Car,No,9,147127907
5208,Van,No,8,240270279
5209,SUV,No,17,688891188
5210,SUV,No,12,76316157
5211,Van,No,15,484076879
5212,Pickup,Yes,12,591054441
5213,Sports Car,No,7,788953112
5214,Minivan,Yes,15,62643113
5215,Minivan,Yes,7,565830564
5216,Van,No,1,683103279
5217,Pickup,Yes,3,37308080
5218,Minivan,No,1,155015530
5219,Sports Car,No,3,266968671
5220,Van,Yes,1,717200399
5221,Pickup,Yes,1,150311129
5222,SUV,No,1,577852428
5223,Sports Car,No,11,601951429
5224,Minivan,Yes,15,942381041
5225,SUV,No,9,434532995
5226,SUV,No,11,863265495
5227,SUV,No,14,401276
5228,Pickup,No,14,461261108
5229,SUV,No,1,843655074
5230,Van,Yes,10,536885068
5231,Pickup,No,1,985708958
5232,Minivan,Yes,5,66975270
5233,SUV,No,1,310111738
5234,Van,No,7,924606887
5235,Minivan,Yes,1,512332959
5236,Van,Yes,1,84153294
5237,Pickup,Yes,13,369534467
5238,Pickup,No,10,627950237
5239,Minivan,Yes,8,849544994
5240,Minivan,No,20,866844529
5241,Minivan,No,9,931111115
5242,Sports Car,No,13,306107661
5243,Panel Truck,No,8,703216044
5244,Pickup,Yes,14,744680934
5245,SUV,No,8,695023156
5246,Van,No,9,453226976
5247,SUV,No,1,160740784
5248,Pickup,No,1,192315205
5249,SUV,No,1,816610762
5250,Sports Car,No,1,68774627
5251,Panel Truck,No,8,140801713
5252,Pickup,Yes,1,783977216
5253,SUV,No,15,560987892
5254,Panel Truck,No,8,252298862
5255,Sports Car,No,5,265275450
5256,Minivan,No,1,758550214
5257,SUV,No,9,102077932
5258,Minivan,Yes,7,982806584
5259,SUV,No,6,298154017
5260,Pickup,Yes,17,250018825
5261,Pickup,No,1,897103108
5262,SUV,No,9,635477941
5263,Sports Car,No,1,610200368
5264,SUV,No,8,532074764
5265,Minivan,No,1,834398618
5266,Van,No,1,619895627
5267,Minivan,No,19,701944184
5268,Pickup,No,16,220992588
5269,SUV,No,2,731266350
5270,Minivan,Yes,7,792000183
5271,Pickup,Yes,8,845789003
5272,SUV,No,1,493243717
5273,Sports Car,No,8,889399765
5274,SUV,No,1,539250559
5275,Minivan,No,7,634550076
5276,Minivan,Yes,7,274597013
5277,Van,Yes,11,564858139
5278,Panel Truck,No,11,739686415
5279,Sports Car,No,8,582259166
5280,Minivan,No,12,177725355
5281,Minivan,Yes,12,962200061
5282,SUV,No,16,327391690
5283,Pickup,Yes,1,70441660
5284,SUV,No,1,3136701
5285,Panel Truck,Yes,12,817147942
5286,Minivan,No,17,596752979
5287,Panel Truck,Yes,1,706164750
5288,Minivan,Yes,1,537608002
5289,Panel Truck,Yes,7,177733098
5290,SUV,No,1,330080571
5291,Panel Truck,Yes,1,858273605
5292,Minivan,Yes,12,817543411
5293,Pickup,Yes,7,511282679
5294,Minivan,No,1,870579364
5295,Minivan,No,17,856774827
5296,Sports Car,No,3,894132826
5297,Minivan,Yes,9,411815926
5298,SUV,No,6,503363297
5299,SUV,No,5,118295045
5300,SUV,No,8,763690209
5301,Sports Car,No,6,845706926
5302,Minivan,Yes,1,48564234
5303,Minivan,No,17,981460557
5304,Pickup,Yes,11,448919905
5305,SUV,No,1,748612029
5306,Pickup,No,9,943091300
5307,Minivan,Yes,11,807784716
5308,Panel Truck,Yes,14,68012906
5309,Pickup,No,6,594043138
5310,Minivan,Yes,1,289269510
5311,Van,Yes,14,257214060
5312,Minivan,Yes,7,959771093
5313,SUV,No,3,717847943
5314,Sports Car,No,1,321851610
5315,Minivan,No,25,488798803
5316,Minivan,No,9,318963239
5317,Pickup,No,14,243544907
5318,Minivan,Yes,7,807225543
5319,SUV,No,12,876214286
5320,SUV,No,8,655108878
5321,SUV,No,5,138322127
5322,SUV,No,6,116871771
5323,Sports Car,No,1,713564750
5324,SUV,No,1,392724865
5325,Minivan,Yes,7,686481815
5326,Sports Car,No,13,349713149
5327,SUV,No,17,313635996
5328,Pickup,No,8,439200895
5329,Pickup,No,1,103824645
5330,Sports Car,No,3,41022073
5331,Minivan,No,1,380408261
5332,Minivan,No,9,387113644
5333,SUV,No,1,228722434
5334,Minivan,No,1,78181810
5335,SUV,No,5,481579806
5336,SUV,No,6,296934811
5337,SUV,No,1,371660994
5338,SUV,No,6,201299865
5339,Sports Car,No,8,454399686
5340,SUV,No,8,773663708
5341,SUV,No,8,329198624
5342,SUV,No,8,909156644
5343,Sports Car,No,5,10483691
5344,SUV,Yes,8,543743935
5345,SUV,No,8,34682975
5346,Minivan,Yes,7,304141687
5347,SUV,No,8,226356021
5348,Minivan,No,8,282058762
5349,SUV,No,17,655004637
5350,Minivan,No,1,492349145
5351,SUV,Yes,10,924982877
5352,Pickup,No,6,482683684
5353,Minivan,Yes,1,632976850
5354,Pickup,Yes,9,599426615
5355,SUV,No,9,997292903
5356,Sports Car,No,1,549028108
5357,SUV,No,8,808978598
5358,Pickup,No,8,799267174
5359,Minivan,No,1,688054409
5360,SUV,No,1,872557752
5361,Minivan,No,8,122634205
5362,Panel Truck,Yes,7,803689743
5363,Van,No,16,678132791
5364,Minivan,No,1,557398026
5365,Pickup,No,1,236189047
5366,Minivan,No,1,577993978
5367,Pickup,No,20,256277152
5368,Panel Truck,No,18,407556242
5369,Van,Yes,5,792082979
5370,SUV,No,10,741629112
5371,Minivan,Yes,8,182879842
5372,SUV,No,1,359584472
5373,Minivan,Yes,1,154793005
5374,SUV,No,1,238642875
5375,Minivan,No,17,741770308
5376,SUV,No,1,737722324
5377,Minivan,Yes,1,752180046
5378,SUV,No,6,27227013
5379,SUV,No,9,999169190
5380,Pickup,No,7,555894840
5381,Minivan,No,10,343451760
5382,Minivan,No,7,696858894
5383,Minivan,Yes,4,189442923
5384,SUV,No,8,333237097
5385,Sports Car,No,19,506186833
5386,Pickup,Yes,1,362586299
5387,Van,Yes,1,251992241
5388,Minivan,Yes,17,818714696
5389,SUV,No,1,360627722
5390,Pickup,Yes,12,838070021
5391,Sports Car,No,14,737854258
5392,Minivan,Yes,1,273085767
5393,Van,Yes,13,291842440
5394,SUV,No,6,917731732
5395,Minivan,No,11,258327281
5396,Minivan,No,8,680584356
5397,Minivan,Yes,11,607046916
5398,SUV,No,8,293899878
5399,Pickup,No,4,442991746
5400,Sports Car,No,10,173481560
5401,Minivan,No,10,925712725
5402,Panel Truck,No,12,515374908
5403,Pickup,Yes,14,978503862
5404,SUV,No,1,322136736
5405,SUV,No,14,235478610
